"","V3.1","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","solubility","prediction...1.","difference"
"2867",0.0689655172413793,0.0560344827586207,0.0797413793103448,0.0538793103448276,0,0.0581896551724138,0.0711206896551724,0.0883620689655172,0.0193965517241379,0.0193965517241379,0.109913793103448,0.0258620689655172,0.0150862068965517,0.040948275862069,0.0495689655172414,0.0625,0.0560344827586207,0.0301724137931034,0.0323275862068966,0.0625,0.07,0.259036314272218,0.189036314272218
"649",0.0954653937947494,0.0548926014319809,0.0310262529832936,0.0405727923627685,0.0238663484486874,0.0525059665871122,0.0715990453460621,0.0954653937947494,0.0214797136038186,0.045346062052506,0.140811455847255,0.0214797136038186,0.0167064439140811,0.035799522673031,0.0620525059665871,0.0548926014319809,0.0429594272076372,0.0214797136038186,0.00477326968973747,0.0668257756563246,0.25,0.262920436373107,0.0129204363731069
"979",0.0866425992779783,0.104693140794224,0.0216606498194946,0.0433212996389892,0.0072202166064982,0.0866425992779783,0.0505415162454874,0.0685920577617329,0.0180505415162455,0.036101083032491,0.144404332129964,0.036101083032491,0.0324909747292419,0.0180505415162455,0.0324909747292419,0.0613718411552347,0.0505415162454874,0.0144404332129964,0.0216606498194946,0.0649819494584837,0.05,0.291208149255175,0.241208149255175
"2006",0.0681818181818182,0.0340909090909091,0.0738636363636364,0.0454545454545455,0.0170454545454545,0.0397727272727273,0.0397727272727273,0.0738636363636364,0.00568181818181818,0.0568181818181818,0.119318181818182,0.0454545454545455,0.0170454545454545,0.0397727272727273,0.0454545454545455,0.102272727272727,0.0852272727272727,0.00568181818181818,0.0227272727272727,0.0625,0.79,0.399347640987914,0.390652359012086
"638",0.0714285714285714,0.0625,0,0.107142857142857,0.00892857142857143,0.0714285714285714,0.0178571428571429,0.0892857142857143,0.00892857142857143,0.125,0.0357142857142857,0.0892857142857143,0.0267857142857143,0.0446428571428571,0.0267857142857143,0,0.0803571428571429,0,0.0178571428571429,0.116071428571429,0.95,0.904256200860008,0.045743799139992
"721",0.096875,0.071875,0.021875,0.046875,0.0125,0.06875,0.040625,0.065625,0.021875,0.040625,0.11875,0.034375,0.040625,0.025,0.06875,0.059375,0.04375,0.015625,0.04375,0.0625,0.16,0.190011810437073,0.0300118104370733
"943",0.104553119730185,0.0657672849915683,0.03035413153457,0.0421585160202361,0.00168634064080944,0.0489038785834739,0.0674536256323777,0.0674536256323777,0.015177065767285,0.0489038785834739,0.141652613827993,0.0118043844856661,0.0354131534569983,0.0320404721753794,0.0320404721753794,0.0691399662731872,0.0472175379426644,0.0101180438448567,0.03035413153457,0.0978077571669477,0.07,0.0777156611387363,0.00771566113873629
"54",0.0802919708029197,0.0559610705596107,0.0510948905109489,0.0559610705596107,0.0194647201946472,0.0681265206812652,0.0413625304136253,0.0802919708029197,0.0218978102189781,0.0535279805352798,0.0827250608272506,0.0364963503649635,0.0340632603406326,0.0413625304136253,0.0510948905109489,0.0413625304136253,0.0705596107055961,0.0170316301703163,0.024330900243309,0.072992700729927,0.25,0.408503278948466,0.158503278948466
"2169",0.0882352941176471,0.0235294117647059,0.0941176470588235,0.0470588235294118,0.0235294117647059,0.0294117647058824,0.0470588235294118,0.0882352941176471,0,0.0470588235294118,0.0941176470588235,0.0411764705882353,0.0352941176470588,0.0294117647058824,0.0411764705882353,0.0882352941176471,0.0647058823529412,0.00588235294117647,0.0176470588235294,0.0941176470588235,0.5,0.570504208879079,0.0705042088790788
"875",0.0910714285714286,0.0625,0.0285714285714286,0.0482142857142857,0.00892857142857143,0.0535714285714286,0.0803571428571429,0.0732142857142857,0.0142857142857143,0.0446428571428571,0.0875,0.0535714285714286,0.025,0.0285714285714286,0.0482142857142857,0.0625,0.0428571428571429,0.0517857142857143,0.0107142857142857,0.0839285714285714,0.12,0.313240360908572,0.193240360908572
"473",0.0923694779116466,0.0441767068273092,0.0575635876840696,0.0655957161981258,0.00535475234270415,0.0468540829986613,0.0441767068273092,0.0829986613119143,0.0107095046854083,0.0227576974564926,0.0615796519410977,0.0535475234270415,0.0160642570281124,0.0481927710843374,0.0495314591700134,0.072289156626506,0.0776439089692102,0.0120481927710843,0.0562248995983936,0.0803212851405622,0.07,0.302458950272345,0.232458950272345
"1193",0.0856269113149847,0.073394495412844,0.0458715596330275,0.0581039755351682,0.00305810397553517,0.073394495412844,0.0397553516819572,0.0703363914373089,0.0336391437308868,0.0489296636085627,0.0948012232415902,0.0336391437308868,0.0305810397553517,0.0611620795107034,0.0519877675840979,0.0397553516819572,0.0672782874617737,0.00611620795107034,0.0214067278287462,0.0611620795107034,0.12,0.39608756470346,0.27608756470346
"96",0.102564102564103,0.032051282051282,0.0384615384615385,0.0576923076923077,0.00641025641025641,0.0769230769230769,0.0448717948717949,0.0641025641025641,0.00641025641025641,0.0576923076923077,0.121794871794872,0.0705128205128205,0.0256410256410256,0.0448717948717949,0.032051282051282,0.0641025641025641,0.0641025641025641,0,0.0192307692307692,0.0705128205128205,0.91,0.7469824504008,0.1630175495992
"2204",0.068259385665529,0.0853242320819113,0.0273037542662116,0.037542662116041,0.0341296928327645,0.0921501706484642,0.0614334470989761,0.0477815699658703,0.0204778156996587,0.0614334470989761,0.102389078498294,0.037542662116041,0.0204778156996587,0.0511945392491468,0.0341296928327645,0.0648464163822526,0.0546075085324232,0,0.0170648464163823,0.0819112627986348,0.12,0.442332626926194,0.322332626926194
"2049",0.0918367346938776,0.0459183673469388,0.0204081632653061,0.0255102040816327,0.0204081632653061,0.0306122448979592,0.0459183673469388,0.0510204081632653,0.0459183673469388,0.0663265306122449,0.142857142857143,0.0357142857142857,0.0306122448979592,0.0612244897959184,0.0714285714285714,0.0561224489795918,0.0357142857142857,0.0459183673469388,0.0153061224489796,0.0612244897959184,0.16,0.135663294833436,0.024336705166564
"1316",0.0549450549450549,0.010989010989011,0.0549450549450549,0.0549450549450549,0.010989010989011,0.0989010989010989,0,0.0769230769230769,0.021978021978022,0.0879120879120879,0.0769230769230769,0.120879120879121,0.032967032967033,0.021978021978022,0.032967032967033,0.010989010989011,0.0989010989010989,0,0.021978021978022,0.10989010989011,1,0.96793676485012,0.0320632351498802
"777",0.0617283950617284,0.0555555555555556,0.0123456790123457,0.0432098765432099,0.0185185185185185,0.0617283950617284,0.0493827160493827,0.0740740740740741,0.0246913580246914,0.0432098765432099,0.104938271604938,0.0185185185185185,0.0493827160493827,0.0493827160493827,0.0740740740740741,0.0987654320987654,0.0617283950617284,0.0185185185185185,0.0185185185185185,0.0617283950617284,0.8,0.314481886954359,0.485518113045641
"1819",0.0635838150289017,0.0635838150289017,0.00578034682080925,0.023121387283237,0.0173410404624277,0.0115606936416185,0.0115606936416185,0.0982658959537572,0.0289017341040462,0.0578034682080925,0.144508670520231,0.023121387283237,0.0346820809248555,0.0751445086705202,0.0635838150289017,0.0578034682080925,0.046242774566474,0.0578034682080925,0.0173410404624277,0.0982658959537572,0.05,0.224046060674503,0.174046060674503
"1678",0.105633802816901,0.0669014084507042,0.0316901408450704,0.0598591549295775,0.0140845070422535,0.0809859154929577,0.0457746478873239,0.0669014084507042,0.0140845070422535,0.0457746478873239,0.0880281690140845,0.0457746478873239,0.0422535211267606,0.0352112676056338,0.0387323943661972,0.0528169014084507,0.028169014084507,0.0211267605633803,0.0352112676056338,0.0809859154929577,0.42,0.433334115606891,0.0133341156068907
"1550",0.104018912529551,0.0567375886524823,0.0567375886524823,0.049645390070922,0.00709219858156028,0.0591016548463357,0.0685579196217494,0.0685579196217494,0.0543735224586288,0.049645390070922,0.115839243498818,0.0354609929078014,0.0141843971631206,0.0354609929078014,0.0307328605200946,0.0543735224586288,0.0591016548463357,0.00709219858156028,0.016548463356974,0.0567375886524823,0.37,0.402491832555163,0.0324918325551629
"2898",0.0989583333333333,0.0833333333333333,0.0104166666666667,0.0520833333333333,0,0.0625,0.0520833333333333,0.0625,0.03125,0.0677083333333333,0.109375,0.0104166666666667,0.015625,0.0260416666666667,0.0833333333333333,0.0520833333333333,0.0364583333333333,0.015625,0.0364583333333333,0.09375,0.16,0.345102106639621,0.185102106639621
"2830",0.0772200772200772,0.0501930501930502,0.0501930501930502,0.027027027027027,0,0.0501930501930502,0.0463320463320463,0.0772200772200772,0.00772200772200772,0.0694980694980695,0.146718146718147,0.0386100386100386,0.0193050193050193,0.0308880308880309,0.0810810810810811,0.0694980694980695,0.0501930501930502,0.0386100386100386,0.0154440154440154,0.0540540540540541,0.25,0.225274264742609,0.0247257352573909
"357",0.0770577933450088,0.0577933450087566,0.0385288966725044,0.0753064798598949,0.010507880910683,0.0647985989492119,0.0332749562171629,0.0753064798598949,0.042031523642732,0.0437828371278459,0.101576182136602,0.0647985989492119,0.0245183887915937,0.0455341506129597,0.042031523642732,0.0455341506129597,0.0490367775831874,0.00875656742556918,0.0402802101576182,0.0595446584938704,0.79,0.49711230647787,0.29288769352213
"95",0.0841750841750842,0.0740740740740741,0.0202020202020202,0.0538720538720539,0.0168350168350168,0.063973063973064,0.0740740740740741,0.0471380471380471,0.0235690235690236,0.0303030303030303,0.151515151515152,0.037037037037037,0.0235690235690236,0.037037037037037,0.063973063973064,0.0538720538720539,0.0471380471380471,0.0101010101010101,0.0168350168350168,0.0707070707070707,0.17,0.304702522790425,0.134702522790425
"636",0.0986842105263158,0.0526315789473684,0.0526315789473684,0.0635964912280702,0.0087719298245614,0.0570175438596491,0.043859649122807,0.107456140350877,0.0263157894736842,0.0657894736842105,0.0986842105263158,0.0548245614035088,0.0197368421052632,0.0153508771929825,0.0285087719298246,0.0241228070175439,0.0657894736842105,0.00657894736842105,0.0241228070175439,0.0855263157894737,0.95,0.670720219157865,0.279279780842135
"89",0.0835509138381201,0.0469973890339426,0.0417754569190601,0.0600522193211488,0.02088772845953,0.0626631853785901,0.031331592689295,0.0757180156657963,0.0443864229765013,0.0652741514360313,0.114882506527415,0.0365535248041775,0.0182767624020888,0.0365535248041775,0.0731070496083551,0.0339425587467363,0.0704960835509138,0.010443864229765,0.0261096605744125,0.0469973890339426,0.42,0.504356852046018,0.0843568520460182
"2292",0.106707317073171,0.0365853658536585,0.0396341463414634,0.0426829268292683,0.0213414634146341,0.0609756097560976,0.0579268292682927,0.0457317073170732,0.0304878048780488,0.0487804878048781,0.100609756097561,0.0426829268292683,0.0182926829268293,0.0609756097560976,0.0335365853658537,0.0884146341463415,0.0457317073170732,0.00304878048780488,0.0304878048780488,0.0853658536585366,0.54,0.466052144235709,0.0739478557642915
"692",0.112426035502959,0.0591715976331361,0.0236686390532544,0.0710059171597633,0.00591715976331361,0.0532544378698225,0.0591715976331361,0.0532544378698225,0.0118343195266272,0.0414201183431953,0.118343195266272,0.0118343195266272,0.029585798816568,0.0355029585798817,0.0650887573964497,0.0710059171597633,0.0769230769230769,0.029585798816568,0.00591715976331361,0.0650887573964497,0.73,0.545036084637971,0.184963915362029
"389",0.0856269113149847,0.0611620795107034,0.036697247706422,0.0581039755351682,0.00917431192660551,0.0764525993883792,0.0305810397553517,0.073394495412844,0.0244648318042813,0.0978593272171254,0.0948012232415902,0.0519877675840979,0.0122324159021407,0.0305810397553517,0.0428134556574924,0.0642201834862385,0.0489296636085627,0.00305810397553517,0.036697247706422,0.0611620795107034,0.99,0.50197207995952,0.48802792004048
"1919",0.0970588235294118,0.0529411764705882,0.0323529411764706,0.05,0,0.0588235294117647,0.0294117647058824,0.0647058823529412,0.0205882352941176,0.05,0.123529411764706,0.0852941176470588,0.0264705882352941,0.0264705882352941,0.0470588235294118,0.0382352941176471,0.0735294117647059,0.0205882352941176,0.0411764705882353,0.0617647058823529,0.17,0.548139921422162,0.378139921422162
"1394",0.0569105691056911,0.0975609756097561,0.0487804878048781,0.040650406504065,0.016260162601626,0.0487804878048781,0.024390243902439,0.0975609756097561,0.00813008130081301,0.0975609756097561,0.0650406504065041,0.0894308943089431,0.032520325203252,0.024390243902439,0.040650406504065,0.0487804878048781,0.040650406504065,0,0.00813008130081301,0.113821138211382,0.71,0.831916234453339,0.121916234453339
"813",0.0552147239263804,0.0858895705521472,0.0184049079754601,0.0552147239263804,0,0.0736196319018405,0.049079754601227,0.0858895705521472,0.0122699386503067,0.0797546012269939,0.110429447852761,0.049079754601227,0.0245398773006135,0.0184049079754601,0.0184049079754601,0.0797546012269939,0.0552147239263804,0,0.0184049079754601,0.110429447852761,0.15,0.685927111716353,0.535927111716353
"2712",0.0661157024793388,0.0743801652892562,0.0247933884297521,0.0495867768595041,0.0165289256198347,0.0826446280991736,0.0495867768595041,0.0495867768595041,0.0495867768595041,0.0743801652892562,0.140495867768595,0.0413223140495868,0.0247933884297521,0.0165289256198347,0.0247933884297521,0.0495867768595041,0.0661157024793388,0.00826446280991736,0,0.0909090909090909,0.66,0.583396769129877,0.0766032308701233
"1965",0.102409638554217,0.0331325301204819,0.036144578313253,0.0512048192771084,0.00903614457831325,0.0602409638554217,0.0542168674698795,0.0512048192771084,0.0271084337349398,0.0783132530120482,0.0873493975903614,0.0572289156626506,0.0180722891566265,0.0301204819277108,0.0481927710843374,0.0873493975903614,0.0632530120481928,0.00301204819277108,0.0271084337349398,0.0753012048192771,0.85,0.590805095612014,0.259194904387986
"1109",0.148148148148148,0.0666666666666667,0,0.0444444444444444,0.00740740740740741,0.111111111111111,0.0666666666666667,0.0592592592592593,0.0518518518518519,0.0592592592592593,0.103703703703704,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0592592592592593,0.037037037037037,0.0148148148148148,0.0222222222222222,0.0148148148148148,0.0666666666666667,0.9,0.66343975810592,0.23656024189408
"1313",0.0776255707762557,0.091324200913242,0.0228310502283105,0.0639269406392694,0.0045662100456621,0.0867579908675799,0.0182648401826484,0.091324200913242,0.0228310502283105,0.0547945205479452,0.150684931506849,0.0547945205479452,0.0319634703196347,0.0228310502283105,0.0319634703196347,0.0319634703196347,0.0502283105022831,0.0136986301369863,0.0228310502283105,0.0547945205479452,0.97,0.630488581560902,0.339511418439097
"127",0.10738255033557,0.0693512304250559,0.0648769574944072,0.0514541387024608,0.00671140939597315,0.0604026845637584,0.058165548098434,0.0693512304250559,0.029082774049217,0.0201342281879195,0.114093959731544,0.0201342281879195,0.0223713646532438,0.0425055928411633,0.0514541387024608,0.0648769574944072,0.0313199105145414,0.0111856823266219,0.0201342281879195,0.0850111856823266,0.11,0.398428350499758,0.288428350499758
"1392",0.231404958677686,0.00826446280991736,0.00826446280991736,0.0495867768595041,0,0.132231404958678,0.00826446280991736,0.0661157024793388,0,0.0495867768595041,0.0661157024793388,0.107438016528926,0.0330578512396694,0.0165289256198347,0.0165289256198347,0.0495867768595041,0.0247933884297521,0,0,0.132231404958678,0.99,0.838644866129005,0.151355133870995
"358",0.0798525798525798,0.0601965601965602,0.0479115479115479,0.0577395577395577,0.0184275184275184,0.0626535626535627,0.0356265356265356,0.0884520884520884,0.0208845208845209,0.0675675675675676,0.0675675675675676,0.0540540540540541,0.0307125307125307,0.0221130221130221,0.0565110565110565,0.0540540540540541,0.0601965601965602,0.015970515970516,0.042997542997543,0.0565110565110565,0.23,0.270428409104402,0.0404284091044025
"2374",0.108333333333333,0.0333333333333333,0.0166666666666667,0.0416666666666667,0,0.05,0.0333333333333333,0.0416666666666667,0.0583333333333333,0.108333333333333,0.1,0.0416666666666667,0.0166666666666667,0.0666666666666667,0.05,0.05,0.05,0.0416666666666667,0.0416666666666667,0.05,0.33,0.287424408885532,0.0425755911144682
"1322",0.0678642714570858,0.0558882235528942,0.029940119760479,0.0578842315369262,0.00399201596806387,0.0738522954091816,0.0399201596806387,0.0978043912175649,0.0139720558882236,0.0678642714570858,0.111776447105788,0.063872255489022,0.0399201596806387,0.0339321357285429,0.0279441117764471,0.0598802395209581,0.0518962075848303,0.00399201596806387,0.0199600798403194,0.0778443113772455,0.49,0.560432824440495,0.0704328244404955
"2074",0.0950226244343891,0.0361990950226244,0.0271493212669683,0.0588235294117647,0.0226244343891403,0.126696832579186,0.0361990950226244,0.0542986425339367,0.0271493212669683,0.0316742081447964,0.108597285067873,0.0497737556561086,0.0316742081447964,0.0407239819004525,0.0633484162895928,0.0497737556561086,0.0407239819004525,0.0316742081447964,0.0180995475113122,0.0497737556561086,0.87,1.02584380059751,0.155843800597506
"246",0.102510460251046,0.0585774058577406,0.0313807531380753,0.0648535564853557,0.0167364016736402,0.0815899581589958,0.0292887029288703,0.0690376569037657,0.0292887029288703,0.0481171548117155,0.0815899581589958,0.0460251046025105,0.0230125523012552,0.0230125523012552,0.0439330543933054,0.0502092050209205,0.0376569037656904,0.0146443514644351,0.0397489539748954,0.108786610878661,0.48,0.706753842402418,0.226753842402418
"523",0.110294117647059,0.0441176470588235,0.0588235294117647,0.0514705882352941,0,0.0661764705882353,0.0808823529411765,0.0441176470588235,0,0.0514705882352941,0.132352941176471,0.0367647058823529,0.0441176470588235,0.0147058823529412,0.0147058823529412,0.102941176470588,0.0220588235294118,0.00735294117647059,0.0294117647058824,0.0882352941176471,0.69,0.555958874034994,0.134041125965006
"498",0.0862068965517241,0.0431034482758621,0.0905172413793103,0.0301724137931034,0.00431034482758621,0.0301724137931034,0.0603448275862069,0.103448275862069,0.00862068965517241,0.0517241379310345,0.0689655172413793,0.021551724137931,0.0129310344827586,0.0474137931034483,0.0560344827586207,0.0905172413793103,0.0775862068965517,0.00862068965517241,0.0258620689655172,0.0818965517241379,0.25,0.356455100758189,0.106455100758189
"1156",0.109826589595376,0.046242774566474,0.0809248554913295,0.0578034682080925,0.00578034682080925,0.0520231213872832,0.0578034682080925,0.092485549132948,0.0173410404624277,0.0404624277456647,0.0809248554913295,0.0578034682080925,0.0520231213872832,0.0173410404624277,0.023121387283237,0.0809248554913295,0.0173410404624277,0,0.046242774566474,0.0635838150289017,0.81,0.481473393840537,0.328526606159463
"2488",0.141176470588235,0.0647058823529412,0.0294117647058824,0.0235294117647059,0.0117647058823529,0.0882352941176471,0.0352941176470588,0.0882352941176471,0.0294117647058824,0.0705882352941176,0.0588235294117647,0.0235294117647059,0.0117647058823529,0.0411764705882353,0.0470588235294118,0.0647058823529412,0.0470588235294118,0.0117647058823529,0.0176470588235294,0.0941176470588235,0.7,0.613430668599829,0.0865693314001709
"2356",0.079646017699115,0.0265486725663717,0.0265486725663717,0.0176991150442478,0.0265486725663717,0.0176991150442478,0.0265486725663717,0.0884955752212389,0.00884955752212389,0.0707964601769911,0.168141592920354,0.0442477876106195,0.0353982300884956,0.0884955752212389,0.0265486725663717,0.0353982300884956,0.0619469026548673,0.00884955752212389,0.0530973451327434,0.0884955752212389,0.38,0.171210233758465,0.208789766241535
"1352",0.0920245398773006,0.0593047034764826,0.0613496932515337,0.0552147239263804,0.0245398773006135,0.0531697341513292,0.0633946830265849,0.0695296523517382,0.0224948875255624,0.065439672801636,0.10838445807771,0.0122699386503067,0.0184049079754601,0.0306748466257669,0.0408997955010225,0.0613496932515337,0.065439672801636,0.0184049079754601,0.0245398773006135,0.0531697341513292,0.04,0.238274752779256,0.198274752779256
"365",0.109717868338558,0.0391849529780564,0.0407523510971787,0.0862068965517241,0.00156739811912226,0.0783699059561129,0.0579937304075235,0.0736677115987461,0.0125391849529781,0.0689655172413793,0.0752351097178683,0.0783699059561129,0.0235109717868339,0.0235109717868339,0.0360501567398119,0.0391849529780564,0.0689655172413793,0.00156739811912226,0.0109717868338558,0.0736677115987461,1,1.07310790146766,0.0731079014676577
"375",0.102272727272727,0.0511363636363636,0.00568181818181818,0.0284090909090909,0.0340909090909091,0.0340909090909091,0.0511363636363636,0.0568181818181818,0.0113636363636364,0.0454545454545455,0.159090909090909,0.0340909090909091,0.0397727272727273,0.0738636363636364,0.0568181818181818,0.0284090909090909,0.0340909090909091,0.0397727272727273,0.0340909090909091,0.0795454545454545,0.16,0.280953522528341,0.120953522528341
"1321",0.075187969924812,0.0827067669172932,0.0300751879699248,0.075187969924812,0,0.0902255639097744,0.037593984962406,0.0526315789473684,0.0075187969924812,0.0451127819548872,0.0902255639097744,0.075187969924812,0.0601503759398496,0.037593984962406,0.0300751879699248,0.0601503759398496,0.037593984962406,0,0.0225563909774436,0.0902255639097744,0.68,0.760031784163931,0.0800317841639305
"490",0.0520231213872832,0.0115606936416185,0.0289017341040462,0.092485549132948,0.0115606936416185,0.092485549132948,0.046242774566474,0.092485549132948,0.0173410404624277,0.0578034682080925,0.127167630057803,0.046242774566474,0.0346820809248555,0.0346820809248555,0.0346820809248555,0.0404624277456647,0.046242774566474,0.0346820809248555,0.0520231213872832,0.046242774566474,0.91,0.9862788058442,0.0762788058442004
"2459",0.142857142857143,0.0549450549450549,0.0989010989010989,0.043956043956044,0,0.0659340659340659,0.043956043956044,0.043956043956044,0.043956043956044,0.0659340659340659,0.0989010989010989,0,0.043956043956044,0.021978021978022,0.010989010989011,0.0659340659340659,0.043956043956044,0.010989010989011,0.043956043956044,0.0549450549450549,0.94,0.290181878510556,0.649818121489444
"2768",0.107784431137725,0.0523952095808383,0.0404191616766467,0.0583832335329341,0.0224550898203593,0.0538922155688623,0.0718562874251497,0.0688622754491018,0.0269461077844311,0.0239520958083832,0.115269461077844,0.031437125748503,0.0194610778443114,0.0508982035928144,0.0553892215568862,0.0538922155688623,0.0464071856287425,0.0224550898203593,0.0254491017964072,0.0523952095808383,0.52,0.344742580469023,0.175257419530977
"2987",0.0212765957446809,0.025531914893617,0.051063829787234,0.0638297872340425,0.0170212765957447,0.102127659574468,0.025531914893617,0.025531914893617,0.025531914893617,0.106382978723404,0.0851063829787234,0.102127659574468,0.025531914893617,0.0638297872340425,0.0382978723404255,0.0893617021276596,0.0340425531914894,0.00851063829787234,0.025531914893617,0.0638297872340425,0.72,0.492843559507565,0.227156440492435
"2323",0.0941176470588235,0.0647058823529412,0.0323529411764706,0.0441176470588235,0.0176470588235294,0.0558823529411765,0.0441176470588235,0.0676470588235294,0.0441176470588235,0.0441176470588235,0.108823529411765,0.0352941176470588,0.0352941176470588,0.0441176470588235,0.0647058823529412,0.0558823529411765,0.0411764705882353,0.0205882352941176,0.0382352941176471,0.0470588235294118,0.12,-0.0545069705190306,0.174506970519031
"966",0.0959409594095941,0.014760147601476,0.0553505535055351,0.0774907749077491,0.003690036900369,0.0553505535055351,0.0553505535055351,0.0774907749077491,0.00738007380073801,0.0479704797047971,0.107011070110701,0.0959409594095941,0.003690036900369,0.033210332103321,0.044280442804428,0.03690036900369,0.033210332103321,0.003690036900369,0.03690036900369,0.114391143911439,0.86,0.835991560998005,0.0240084390019948
"1746",0.108247422680412,0.0103092783505155,0.0824742268041237,0.077319587628866,0.0103092783505155,0.0103092783505155,0.0309278350515464,0.103092783505155,0.00515463917525773,0.0515463917525773,0.0670103092783505,0.0670103092783505,0.0309278350515464,0.0309278350515464,0.0257731958762887,0.0721649484536082,0.103092783505155,0,0.0309278350515464,0.0824742268041237,0.77,0.585553882309504,0.184446117690496
"2892",0.100502512562814,0.0552763819095477,0.0402010050251256,0.0251256281407035,0.0301507537688442,0.0804020100502513,0.0653266331658292,0.0753768844221105,0.0452261306532663,0.0301507537688442,0.135678391959799,0.0402010050251256,0.0251256281407035,0.0351758793969849,0.0201005025125628,0.0552763819095477,0.0552763819095477,0.0050251256281407,0.0402010050251256,0.0402010050251256,0.16,0.362832714718048,0.202832714718048
"969",0.0474308300395257,0.0513833992094862,0.0494071146245059,0.0513833992094862,0.00592885375494071,0.0671936758893281,0.0375494071146245,0.08300395256917,0.0237154150197628,0.0988142292490119,0.102766798418972,0.0671936758893281,0.0395256916996047,0.0296442687747036,0.0276679841897233,0.0711462450592885,0.0592885375494071,0.00790513833992095,0.0197628458498024,0.0592885375494071,0.15,0.403995741537468,0.253995741537468
"2469",0.120967741935484,0.0685483870967742,0.0201612903225806,0.0604838709677419,0.0201612903225806,0.0846774193548387,0.0201612903225806,0.0967741935483871,0.0201612903225806,0.0564516129032258,0.0846774193548387,0.0282258064516129,0.0282258064516129,0.0403225806451613,0.0362903225806452,0.0443548387096774,0.0564516129032258,0.0282258064516129,0.0282258064516129,0.0564516129032258,0.15,0.484220751792317,0.334220751792317
"1566",0.149253731343284,0.0149253731343284,0.0149253731343284,0.0895522388059701,0,0.0447761194029851,0.0149253731343284,0.104477611940299,0.0149253731343284,0.0447761194029851,0.149253731343284,0.149253731343284,0.0298507462686567,0.0298507462686567,0,0.0298507462686567,0.0447761194029851,0,0,0.0746268656716418,1,0.981489450564326,0.0185105494356742
"2114",0.158682634730539,0.0598802395209581,0.0479041916167665,0.0718562874251497,0.0209580838323353,0.0479041916167665,0.0269461077844311,0.0688622754491018,0.0119760479041916,0.062874251497006,0.101796407185629,0.0359281437125748,0.0179640718562874,0.0269461077844311,0.0419161676646707,0.0598802395209581,0.0479041916167665,0.0149700598802395,0.0149700598802395,0.0598802395209581,0.3,0.519492269730012,0.219492269730012
"2929",0.0698254364089776,0.0399002493765586,0.0324189526184539,0.0598503740648379,0.0249376558603491,0.0548628428927681,0.0349127182044888,0.102244389027431,0.0374064837905237,0.0498753117206983,0.0798004987531172,0.0498753117206983,0.0399002493765586,0.0374064837905237,0.0498753117206983,0.057356608478803,0.057356608478803,0.0199501246882793,0.0324189526184539,0.0698254364089776,0.06,0.352659329814397,0.292659329814397
"2136",0.0578947368421053,0.0631578947368421,0.0263157894736842,0.0789473684210526,0,0.0842105263157895,0.0315789473684211,0.0736842105263158,0.00526315789473684,0.0578947368421053,0.0947368421052632,0.0631578947368421,0.0421052631578947,0.0315789473684211,0.0526315789473684,0.0368421052631579,0.0736842105263158,0.00526315789473684,0.0473684210526316,0.0736842105263158,0.92,0.819399600702925,0.100600399297075
"682",0.0963855421686747,0.0602409638554217,0.0240963855421687,0.072289156626506,0.036144578313253,0.0602409638554217,0.036144578313253,0.0843373493975904,0.0240963855421687,0.072289156626506,0.0963855421686747,0.072289156626506,0.0240963855421687,0.0240963855421687,0.0481927710843374,0.0481927710843374,0.0481927710843374,0,0.036144578313253,0.036144578313253,0.8,0.518413741517369,0.281586258482631
"1235",0.0654205607476635,0.0747663551401869,0.0560747663551402,0,0.0186915887850467,0.0280373831775701,0.121495327102804,0.0654205607476635,0.0186915887850467,0.0280373831775701,0.102803738317757,0.00934579439252336,0.0747663551401869,0.0186915887850467,0.0467289719626168,0.102803738317757,0.0560747663551402,0.0280373831775701,0.00934579439252336,0.0747663551401869,0.24,0.665983028722405,0.425983028722405
"2526",0.135802469135802,0.037037037037037,0.0740740740740741,0.0493827160493827,0.0123456790123457,0.172839506172839,0.037037037037037,0.0246913580246914,0.037037037037037,0.0740740740740741,0.0864197530864197,0.0123456790123457,0.037037037037037,0.037037037037037,0.0493827160493827,0.0123456790123457,0.037037037037037,0.0123456790123457,0.037037037037037,0.0246913580246914,1,1.12173568209157,0.121735682091568
"1214",0.105932203389831,0.0720338983050847,0.0423728813559322,0.0423728813559322,0.0148305084745763,0.0699152542372881,0.0593220338983051,0.0593220338983051,0.0317796610169492,0.0402542372881356,0.0911016949152542,0.0360169491525424,0.0190677966101695,0.0402542372881356,0.0550847457627119,0.048728813559322,0.0466101694915254,0.0317796610169492,0.0296610169491525,0.0635593220338983,0.02,0.190598849319724,0.170598849319724
"3107",0.0491071428571429,0.0580357142857143,0.0401785714285714,0.0758928571428571,0.0223214285714286,0.0535714285714286,0.0267857142857143,0.0803571428571429,0.0223214285714286,0.09375,0.0446428571428571,0.0625,0.0357142857142857,0.0267857142857143,0.0625,0.0535714285714286,0.0803571428571429,0.0178571428571429,0.03125,0.0625,1,0.477000421462834,0.522999578537165
